,index,vive_data,vlp_data,last_cmd,transformed_vive,vive_x,vive_y,vive_z,vive_yaw,vive_pitch,vive_roll,encoder_heading_change_step,encoder_heading_change,pks,L1,L2,L3,L4,L1_test,L2_test,L3_test,L4_test,vlp_x_hist,vlp_y_hist,vlp_x_hist_test,vlp_y_hist_test,x_hist,y_hist,heading_hist,vlp_heading_hist,vive_heading_change,vlp_heading_change,encoder_heading_change_err,vlp_heading_change_err,encoder_location_change_step,encoder_location_change,vive_location_change,vlp_location_change,encoder_location_change_err,vlp_location_change_err,encoder_heading_hist,encoder_x_hist,encoder_y_hist,heading_hist_rad,encoder_heading_hist_rad,encoder_heading_change_rad,encoder_heading_change_err_rad,vlp_heading_hist_rad,vlp_heading_change_rad
0,3,"[[ 0.5000874  -0.86528647  0.03444048  0.36198506]
 [ 0.01244091 -0.03258775 -0.9993912  -0.8110693 ]
 [ 0.8658824   0.5002116  -0.00553078 -0.6165912 ]]","[[1771 2857 1130 ... 1136 3503  484]
 [ 386 3711 1012 ...  107 2368 1115]
 [ 268 3114  944 ...  976 2465 1763]]",MOVE:445.2000000000001,"[[-9.98379775e-01  5.68519579e-02 -3.90360875e-04 -4.74188640e-02]
 [-2.02443385e-04  3.29563948e-03  9.99994302e-01  6.45403781e-02]
 [ 5.68530884e-02  9.98374314e-01 -3.27829284e-03  2.45750907e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",-0.04741886398636658,0.0645403780711481,0.24575090724413773,-176.74083044849348,-0.022345245594261234,-90.1878565388889,,0.0,"[array([27.16023665,  6.0399277 , 16.62997853, 66.61529246]), array([30.89702898,  4.24969827, 16.96732941, 64.96903998]), array([27.14836772,  6.57665791, 16.79559859, 69.31752676])]",28.40187778212579,5.6220946265277965,16.797635509505955,66.96728640326045,27.16023664893811,6.039927702119123,16.629978527233252,66.6152924620295,0.005578597,0.16247793,0.00816477,0.15401119,-0.05139854376779899,0.17586412631356935,3.259169551506517,,,,,,445,0.1117635663184478,,,,,3.259169551506517,-0.05139854376779899,0.17586412631356935,0.056883239554535635,0.056883239554535635,0.0,,,
1,4,"[[ 0.49716908 -0.8672045   0.027893    0.2672334 ]
 [ 0.01925392 -0.021112   -0.99959135 -0.8085295 ]
 [ 0.86743927  0.49750286  0.00620108 -0.55997723]]","[[1636 3029  402 ...  916 3414 1256]
 [2208 1610 1982 ... 3115  586 3520]
 [3431  327 2928 ... 1582 1732 2129]]",MOVE:445.2000000000001,"[[-0.99817533  0.06000925 -0.00660473 -0.04281585]
 [-0.00711023 -0.00822372  0.99994058  0.0587886 ]
 [ 0.05995118  0.99816316  0.00863493  0.35591079]
 [ 0.          0.          0.          1.        ]]",-0.04281585255784376,0.058788598945826664,0.35591078754210637,-176.55960167838012,-0.3784156587356152,-89.50521022634308,0.0,0.0,"[array([33.59770913,  8.57663497, 13.29101959, 61.96957826]), array([28.50211281,  8.77971575, 13.75418913, 64.78727754]), array([23.76131494,  7.09923831, 15.29882034, 62.63467363])]",28.620378963671072,8.151863008396047,14.11467635358016,63.13050981048118,33.597709133902825,8.576634966513092,13.29101959327896,61.969578264089506,0.000993593,0.20807166,-0.0053191157,0.2754506,-0.04701656665805795,0.2860369440736935,3.440398321619881,-5.7424803,0.18122877011336413,,0.18122877011336413,,445,0.1117635663184478,0.11025992697528791,0.045823697,-0.0015036393431598905,0.06443622997454596,3.259169551506517,-0.04504449797953749,0.28744692453237525,0.06004627829235374,0.056883239554535635,0.0,0.0031630387378181013,-0.10022519,
2,6,"[[ 0.00287552 -0.9991889   0.04015015  0.14633325]
 [ 0.02377616 -0.04007062 -0.99891365 -0.8087932 ]
 [ 0.99971277  0.003827    0.02364225 -0.59112674]]","[[ 715 3098 1498 ...  770 3203 1464]
 [1838 1638 3420 ... 2186  170 3941]
 [1646 3036  345 ... 2236 1136 3277]]",MOVE:445.2000000000001,"[[-0.837711    0.54539887 -0.02791861  0.04954232]
 [-0.027731    0.0085731   0.99957837  0.05537176]
 [ 0.54540852  0.83813205  0.00794298  0.43984828]
 [ 0.          0.          0.          1.        ]]",0.049542317065850494,0.05537175642085024,0.43984827766455675,-146.933502228094,-1.5998168402950024,-89.54473493305656,151.0,29.625826290000003,"[array([45.43449567, 12.09671946, 20.5491953 , 58.02434466]), array([34.37401806, 13.24797001, 14.68276421, 59.68005484]), array([41.69448783, 13.05570975, 15.89949789, 60.18637882])]",40.501000517829,12.800133073019174,17.04381913136253,59.29692610726956,45.43449566602307,12.096719460955452,20.54919529862824,58.02434466067994,0.07035568,0.34055403,0.09687742,0.3588404,0.011349474735546296,0.3811856251952682,33.066497771906,27.634626,29.62609945028612,33.377105712890625,0.00027316028611679144,-3.7510062626045055,445,0.1117635663184478,0.11162377124580154,0.14954156,-0.00013979507264626212,-0.03791778558937302,32.88499584150652,0.01563803981866816,0.3813017292180568,0.5771192582231286,0.5739514519389322,0.5170682123843965,4.767546378427767e-06,0.4823152,0.5825403894761506
3,7,"[[-0.00416297 -0.99914664  0.04108666  0.03244453]
 [ 0.02253817 -0.04117032 -0.99889773 -0.8082617 ]
 [ 0.99973726 -0.00323231  0.02269035 -0.5883952 ]]","[[ 344 2123 1372 ... 2354 1398  456]
 [ 316 4095 1720 ...  125 2190 1824]
 [1268  623 1880 ...  342 3042  976]]",MOVE:445.2000000000001,"[[-0.83385377  0.55129285 -0.02763666  0.10971771]
 [-0.02671536  0.00970223  0.99959582  0.05124339]
 [ 0.55133843  0.83425506  0.00663776  0.53649332]
 [ 0.          0.          0.          1.        ]]",0.10971770868093622,0.0512433927672441,0.5364933176415203,-146.52976787852037,-1.5836727594900277,-89.6195446185441,0.0,0.0,"[array([58.0606439 , 18.98858393, 17.60794329, 50.65280226]), array([55.83325034, 17.27971119, 18.46135481, 50.14045386]), array([40.82857541, 19.14048721, 12.39013604, 50.84201829])]",51.5741565481238,18.469594108814388,16.153144713849816,50.54509147180684,58.060643897287726,18.98858392762968,17.60794329216381,50.65280226193021,0.11126625,0.4528234,0.12952867,0.48117226,0.07111245195226663,0.4781012449525541,33.470232121479626,20.021563,0.4037343495736252,-7.613063812255859,0.4037343495736252,8.016798161829485,445,0.1117635663184478,0.11386066396585372,0.119490944,0.0020970976474059128,-0.005630279883233044,32.88499584150652,0.07632057761687383,0.4751565339037383,0.5841657519265862,0.5739514519389322,0.0,0.007046493703457524,0.34944218,-0.13287302968829617
4,9,"[[-0.9699706   0.24185498 -0.025745    0.1435961 ]
 [ 0.00838684 -0.07252854 -0.99733096 -0.8116044 ]
 [-0.24307676 -0.96759766  0.06832235 -0.76499736]]","[[1134 3478  556 ...  410 3797  686]
 [2268  979 3267 ... 1114  113 3203]
 [4095    0 1543 ... 2481 1604 1806]]",MOVE:445.2000000000001,"[[ 0.73512258  0.67730678 -0.02915247  0.1964461 ]
 [-0.03793786  0.08403438  0.99574029  0.05880101]
 [ 0.67687155 -0.73088523  0.08747118  0.3468219 ]
 [ 0.          0.          0.          1.        ]]",0.19644610302808846,0.05880100794116605,0.3468219035449168,-42.65598951538832,-1.6705472922493614,-84.97971689957436,545.0,104.29544943,"[array([33.9991084 , 17.31152784, 22.41475792, 61.74775564]), array([45.6205832 , 20.35143612, 16.62007955, 61.73838066]), array([42.86249825, 16.45976204, 21.47945754, 58.80229062])]",40.82739661560701,18.040908666130417,20.17143167021409,60.76280897323846,33.99910839750018,17.311527844626934,22.414757924184563,61.74775564480132,0.15606834,0.36384898,0.1803914,0.30794883,0.14901445572428285,0.39830237395892326,137.3440104846117,153.27295,103.87377836313206,133.2513885498047,-0.421671066867944,-29.377610186672626,445,0.1117635663184478,0.11151942433295363,0.09961764,-0.00024414198549417565,0.01190178663907164,137.18044527150653,0.1522853440586314,0.39317818910666824,2.3971051908500867,2.3942504393396753,1.8202989874007434,-0.007359548477242796,2.6751175,2.325675463048364
5,10,"[[-0.9690356   0.24548586 -0.02652779  0.16815701]
 [ 0.0078812  -0.07662657 -0.99702847 -0.81211853]
 [-0.2467891  -0.9663652   0.07231935 -0.87394655]]","[[2756 1474 2578 ... 1949 1483 4095]
 [2348 1483 2711 ... 4036    0 3917]
 [2764 1488 2405 ... 1721  702 4095]]",MOVE:445.2000000000001,"[[ 0.73772046  0.67434181 -0.03206899  0.2740682 ]
 [-0.03738796  0.08823967  0.99539708  0.06053043]
 [ 0.674068   -0.73312588  0.09030956  0.26653961]
 [ 0.          0.          0.          1.        ]]",0.2740681961652082,0.0605304302914329,0.2665396056225525,-42.43002513284442,-1.8377651312631123,-84.81592074087482,0.0,0.0,"[array([27.74974193, 19.80776756, 35.40865309, 66.66603067]), array([17.17006128, 17.47645957, 31.36051157, 66.14973305]), array([32.38096958, 16.10877762, 29.7589917 , 61.04640527])]",25.766924264627477,17.797668246476274,32.17605212179736,64.6207229949478,27.749741932903433,19.807767557888297,35.4086530930035,66.66603066751328,0.25855258,0.23386827,0.28271076,0.25295523,0.22683994704012755,0.3182067371916586,137.56997486715557,141.74573,0.22596438254387863,-11.5272216796875,0.22596438254387863,11.753186062231379,445,0.1117635663184478,0.11167863774109273,0.16552342,-8.492857735507842e-05,-0.05384478700351329,137.18044527150653,0.228250110500389,0.3111998443095982,2.4010490133177136,2.3942504393396753,0.0,0.003943822467626683,2.4739296,-0.20118797191781804
6,11,"[[-0.9683355   0.24794284 -0.02916223  0.19176884]
 [ 0.0106002  -0.07587184 -0.9970611  -0.8119439 ]
 [-0.24942672 -0.96579885  0.07084116 -0.981874  ]]","[[2425 1630 1687 ... 1185 2375 1561]
 [1919 2315  969 ...  987 3629  413]
 [  39 3362 1983 ... 1651 1675 2090]]",MOVE:445.2000000000001,"[[ 0.73950388  0.6725102  -0.02938775  0.35134706]
 [-0.04007284  0.08756038  0.99535271  0.06153738]
 [ 0.67195825 -0.73488966  0.09170073  0.18759124]
 [ 0.          0.          0.          1.        ]]",0.35134706473965543,0.06153737765875977,0.18759124191528087,-42.28360894331222,-1.684042646576221,-84.73626133839028,0.0,0.0,"[array([25.67335076, 17.82493882, 45.53568098, 65.04105039]), array([26.06358061, 15.56060481, 39.87759119, 60.30153095]), array([21.07415214, 16.180022  , 46.38654939, 62.9923965 ])]",24.270361168894738,16.521855210563746,43.933273853203765,62.77832594722043,25.673350755274168,17.824938820767052,45.53568097855358,65.04105039290415,0.32219365,0.19655888,0.33204398,0.21038495,0.3042510021696562,0.2393788938257771,137.71639105668777,120.38084,0.1464161895322036,-21.364891052246094,0.1464161895322036,21.511307241778297,445,0.1117635663184478,0.11048212681688778,0.07377111,-0.001281439501560025,0.03671101514973156,137.18044527150653,0.3042148769421465,0.22922149951252813,2.4036044579032745,2.3942504393396753,0.0,0.0025554445855610086,2.101042,-0.37288769319157017
7,12,"[[-0.9709245   0.23852381 -0.02027377  0.21431808]
 [ 0.0031623  -0.07190488 -0.99740636 -0.81263864]
 [-0.23936284 -0.9684706   0.06905986 -1.0908979 ]]","[[2047 1185 2462 ...  705 3634  250]
 [ 456 3652  660 ...    0 1765 2156]
 [2048 1389 2050 ... 3049  365 4021]]",MOVE:445.2000000000001,"[[ 0.73261332  0.67985501 -0.03276892  0.43013753]
 [-0.03276105  0.08330969  0.99598493  0.06338427]
 [ 0.67985541 -0.72859854  0.08330639  0.10895398]
 [ 0.          0.          0.          1.        ]]",0.4301375304828719,0.06338427224308774,0.10895397664082618,-42.86088166770367,-1.8778545008068939,-85.21877767008662,0.0,0.0,"[array([ 3.74936423, 13.73145572, 51.05751974, 52.57600828]), array([11.08545941, 13.94378733, 50.18981486, 52.52894324]), array([18.2338147 , 14.77280029, 49.72633112, 55.50913124])]",11.02287944566478,14.14934777875167,50.32455523991615,53.53802758581133,3.7493642289012685,13.731455719906485,51.057519743000064,52.576008279367564,0.41739088,0.043398578,0.46814412,-0.009309373,0.3825220904921527,0.16026450065384146,137.13911833229633,148.13686,-0.5772727243914346,27.756019592285156,-0.5772727243914346,-28.33329231667659,445,0.1117635663184478,0.11128993878222622,0.18033467,-0.00047362753622158527,-0.06904473354958378,137.18044527150653,0.38017964338390403,0.14724315471545807,2.393529148180686,2.3942504393396753,0.0,-0.010075309722588313,2.585476,0.4844339291334301
8,14,"[[ 0.95665264  0.28999886 -0.02671812  0.2532562 ]
 [-0.01293422 -0.04934691 -0.99869764 -0.81217563]
 [-0.29093975  0.95575255 -0.04345702 -0.85151494]]","[[1803 2081 1340 ... 3142  557 3095]
 [1305 4095    0 ...    0 3822 1374]
 [ 660 3344 2960 ... 2001 2833  365]]",MOVE:445.2000000000001,"[[-0.28129351 -0.95742648  0.0648527   0.20863938]
 [ 0.04423092  0.05457436  0.9975293   0.06317601]
 [-0.95860059  0.28346707  0.02699581  0.20774229]
 [ 0.          0.          0.          1.        ]]",0.2086393834835672,0.06317600876545892,0.20774229205299344,106.37295004005856,3.7184330748288565,-88.44980067328989,779.0,148.64238297,"[array([28.07946983, 13.49994638, 38.48348034, 64.29489108]), array([17.88700044, 13.59270219, 35.31547583, 66.28896617]), array([14.97107237, 15.19329468, 41.36331991, 69.21127139])]",20.312514212979245,14.09531441511288,38.387425359538206,66.59837621377419,28.07946983103187,13.49994637951396,38.483480338076824,64.29489107584233,0.2865484,0.14020436,0.2632504,0.2055306,0.2758006849701469,0.1880100954538121,-73.62704995994147,-53.50355,149.2338317077622,158.35958862304688,0.5914487377621924,-9.125756915284683,445,0.1117635663184478,0.11026910912579534,0.16276091,-0.001494457192652468,-0.05249180424624446,-74.1771717584935,0.27265086195307314,0.17771701105525664,-1.2850344403313378,-1.2946358770030637,2.594298990836848,0.010322727830714777,-0.93381315,2.7638962235759212
9,15,"[[ 0.95532197  0.29392546 -0.03109301  0.29137158]
 [-0.01721543 -0.04968544 -0.99861634 -0.813539  ]
 [-0.29506364  0.95453566 -0.04240527 -0.74690497]]","[[2355 2101 1015 ... 2646 1198 2742]
 [3384   43 3673 ... 3512  876 2613]
 [1465  341 2872 ...  913 4095    0]]",MOVE:445.2000000000001,"[[-0.27705645 -0.9585581   0.06637183  0.10029401]
 [ 0.04848481  0.0550413   0.99730601  0.06531431]
 [-0.95962906  0.27952815  0.03122605  0.23332731]
 [ 0.          0.          0.          1.        ]]",0.10029400583834419,0.06531430583497799,0.2333273088304254,106.1211471234023,3.805634147484158,-88.20664914119261,0.0,0.0,"[array([24.79649429, 10.6925285 , 23.30983535, 68.61792168]), array([32.76418918, 10.9167569 , 21.92644513, 71.97059141]), array([25.50230771, 11.51154777, 24.82351263, 72.02778375])]",27.68766372780033,11.040277724788792,23.35326436858882,70.87209894634269,24.796494294433167,10.692528501811298,23.309835347073307,68.61792168215013,0.13530214,0.21150707,0.13203605,0.17255417,0.16754137732366242,0.21389046164998982,-73.8788528765977,-64.759186,-0.25180291665623145,-11.255634307861328,-0.25180291665623145,11.003831391205097,445,0.1117635663184478,0.11130979762152313,0.16721097,-0.0004537686969246779,-0.055901168727124945,-74.1771717584935,0.16512208052224228,0.2081908673950552,-1.2894292302931138,-1.2946358770030637,0.0,-0.004394789961776109,-1.1302611,-0.19644787807261324
