,index,vive_data,vlp_data,last_cmd,transformed_vive,vive_x,vive_y,vive_z,vive_yaw,vive_pitch,vive_roll,encoder_heading_change_step,encoder_heading_change,pks,L1,L2,L3,L4,L1_test,L2_test,L3_test,L4_test,vlp_x_hist,vlp_y_hist,vlp_x_hist_test,vlp_y_hist_test,x_hist,y_hist,heading_hist,vlp_heading_hist,vive_heading_change,vlp_heading_change,encoder_heading_change_err,vlp_heading_change_err,encoder_location_change_step,encoder_location_change,vive_location_change,vlp_location_change,encoder_location_change_err,vlp_location_change_err,encoder_heading_hist,encoder_x_hist,encoder_y_hist,heading_hist_rad,encoder_heading_hist_rad,encoder_heading_change_rad,encoder_heading_change_err_rad,vlp_heading_hist_rad,vlp_heading_change_rad
0,4,"[[-0.501043   -0.86267626  0.06885602  0.3705812 ]
 [-0.01570674 -0.07048499 -0.99738896 -0.7976327 ]
 [ 0.8652774  -0.50081646  0.02176582 -0.81461823]]","[[ 297 3152  649 ... 3572  179 2145]
 [3081  228 3616 ...  727 2799  848]
 [3229  571 3307 ... 3121 1402 3605]]",MOVE:445.2000000000001,"[[-0.44386452  0.89265206 -0.07843706  0.14665081]
 [ 0.01003654  0.09247905  0.99566382 -0.00392797]
 [ 0.89603536  0.4411525  -0.05000815  0.1162817 ]
 [ 0.          0.          0.          1.        ]]",0.14665081076152953,-0.003927967428382306,0.11628170331968035,-116.43859336271248,-4.4987549327791045,-92.87531121641153,334.0,64.30740252,"[array([19.24581807,  6.20159287, 19.49937398, 77.54595555]), array([ 6.60367116,  6.24079521, 21.81657371, 71.69961296]), array([ 7.11161239,  8.35138998, 22.57445647, 73.8738288 ])]",10.987033874832642,6.931259352131114,21.296801388888014,74.37313243725265,19.2458180742483,6.201592866860409,19.49937398049545,77.54595555362904,0.095204405,-0.011526288,0.055041675,0.06666563,0.08397196662135273,0.08511501441547648,63.56140663728752,,,,,,445,0.1117635663184478,,,,,63.56140663728752,0.08397196662135273,0.08511501441547648,1.1093558230196443,1.1093558230196443,1.1223759073792985,,,
1,5,"[[-0.5026201  -0.8620132   0.06560209  0.27243462]
 [-0.01158717 -0.06915987 -0.9975382  -0.79939294]
 [ 0.86442816 -0.50214297  0.02477297 -0.86807203]]","[[1319 2639  325 ...  554 3956   59]
 [3721  217 1148 ... 2277 1478 2203]
 [ 457 1033 2337 ...  634 3174  850]]",MOVE:445.2000000000001,"[[-4.42193183e-01  8.93419626e-01 -7.91451578e-02  2.45412295e-01]
 [ 5.95721798e-03  9.11646685e-02  9.95817926e-01  2.79922630e-04]
 [ 8.96898532e-01  4.39872498e-01 -4.56345754e-02  1.68450881e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.24541229485738253,0.00027992263016796137,0.16845088102120798,-116.33290082222234,-4.539429016392812,-92.62382397417778,0.0,0.0,"[array([12.04133385, 10.24810077, 30.48501271, 70.3572163 ]), array([29.6849991 , 10.82485226, 30.60095512, 73.6760148 ]), array([16.20492062, 12.04503255, 25.62003467, 74.62053303])]",19.310417859436225,11.039328526741093,28.90200083336269,72.8845880436094,12.041333852482197,10.248100773446568,30.48501271085135,70.357216296544,0.21133302,0.107952245,0.23897018,0.022949591,0.18267606473750683,0.13739986766663284,63.66709917777766,44.18541,0.10569254049013921,,0.10569254049013921,,445,0.1117635663184478,0.11169693310211491,0.16661625,-6.663321633289254e-05,-0.054919313002125505,63.56140663728752,0.18404641167598562,0.1348764473050682,1.1112005058459948,1.1093558230196443,0.0,0.0018446828263503506,0.77118087,
2,6,"[[-0.5048817  -0.860483    0.06826655  0.17264375]
 [-0.01234577 -0.07187948 -0.9973367  -0.80324334]
 [ 0.86309844 -0.5043799   0.02566702 -0.92366135]]","[[   0 2421 1377 ... 1558 2252    0]
 [ 137 3780  748 ... 1650 1917 1918]
 [   0 3553  161 ... 1770  731 2368]]",MOVE:445.2000000000001,"[[-0.43985183  0.89437569 -0.08135892  0.34681514]
 [ 0.00677359  0.0938944   0.99555888  0.00663823]
 [ 0.89804306  0.43734735 -0.04735837  0.22079829]
 [ 0.          0.          0.          1.        ]]",0.3468151403668864,0.006638229214920077,0.22079828509662647,-116.18790866211975,-4.666697871689311,-92.72348081230263,0.0,0.0,"[array([24.96172748, 13.66019264, 37.54186198, 62.8037079 ]), array([ 8.82700644, 12.49849103, 33.53263154, 61.56996561]), array([22.02755745, 13.60836351, 34.31554276, 63.24143544])]",18.605430456236732,13.25568239152926,35.130012097027695,62.538369648313314,24.96172748089132,13.660192637243817,37.54186198392403,62.803707901019095,0.2765813,0.115878336,0.27003303,0.18275042,0.2840005338066887,0.18990613070934595,63.81209133788025,83.073875,0.1449921601025892,38.888465881347656,0.1449921601025892,-38.74347372124507,445,0.1117635663184478,0.11412079429649172,0.06572792,0.002357227978043913,0.04839287495635805,63.56140663728752,0.2841208567306185,0.18463788019465993,1.1137310964293636,1.1093558230196443,0.0,0.002530590583368941,1.4499127,0.6787317706789951
3,7,"[[-0.5119426  -0.85637236  0.06735263  0.0733135 ]
 [-0.00868767 -0.07324119 -0.9972762  -0.8065821 ]
 [ 0.858973   -0.5111337   0.03005505 -0.9792733 ]]","[[2197  991 2240 ... 1789    0 3477]
 [ 288 2886  665 ... 1684 2151 1728]
 [3658    0    0 ... 1612 2388 2244]]",MOVE:445.2000000000001,"[[-0.43242928  0.89769658 -0.08450659  0.44799349]
 [ 0.00329703  0.09529673  0.99544323  0.0124779 ]
 [ 0.90165927  0.43018008 -0.04416894  0.27275189]
 [ 0.          0.          0.          1.        ]]",0.4479934942968697,0.012477897969340401,0.2727518852924333,-115.72066064378696,-4.847674006289348,-92.54063956766771,0.0,0.0,"[array([20.8846894 , 19.50460595, 43.28253226, 51.13224698]), array([15.50669958, 20.13667182, 44.75435151, 52.04943028]), array([24.16283787, 20.94679191, 47.78780012, 55.04463089])]",20.18474228560488,20.196023228082392,45.2748946305907,52.742102717924915,20.88468940295601,19.504605950805967,43.28253225799339,51.132246983693705,0.37994966,0.20556396,0.36527765,0.2080657,0.38492905321399296,0.24237300659514813,64.27933935621304,49.05407,0.4672480183327963,-34.019805908203125,0.4672480183327963,34.48705392653592,445,0.1117635663184478,0.11375121579555428,0.13685222,0.0019876494771064734,-0.023101003905259015,63.56140663728752,0.3841953017852514,0.2343993130842517,1.1218861127726898,1.1093558230196443,0.0,0.00815501634332612,0.85615504,-0.5937576239875644
4,8,"[[-0.50514877 -0.86026096  0.0690947  -0.02593638]
 [-0.00623098 -0.07642294 -0.997056   -0.80881804]
 [ 0.8630088  -0.5040922   0.03324474 -1.031697  ]]","[[1773 2004 1635 ... 1840 1027 1895]
 [1879    0 2928 ... 1871 1287 2682]
 [2387 1861 1046 ... 3499   87 3487]]",MOVE:445.2000000000001,"[[-4.39493176e-01  8.93912029e-01 -8.81216636e-02  5.46496691e-01]
 [ 6.66156700e-04  9.84284869e-02  9.95143889e-01  1.71628604e-02]
 [ 8.98244728e-01  4.37300208e-01 -4.38541483e-02  3.26407772e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",0.5464966907693043,0.017162860366477406,0.3264077720960701,-116.18113406368722,-5.055556730309349,-92.52329117584733,0.0,0.0,"[array([14.48225914, 30.94004116, 56.84351541, 42.97645896]), array([15.38165302, 30.10647954, 52.42838329, 38.66384066]), array([22.89481683, 29.85127334, 53.242192  , 39.7561128 ])]",17.586243000632084,30.299264682551307,54.17136356471582,40.46547080897984,14.482259144452167,30.94004116314604,56.843515410464754,42.97645896331504,0.50224423,0.25667465,0.51219267,0.23804401,0.48367843198927407,0.2955230450640052,63.818865936312775,67.31844,-0.4604734199002678,18.264373779296875,-0.4604734199002678,-18.724847199197143,445,0.1117635663184478,0.11214439976095518,0.13254532,0.00038083344250737505,-0.020400922418839132,63.56140663728752,0.48426974683988433,0.28416074597384344,1.1138493354775116,1.1093558230196443,0.0,-0.008036777295178052,1.1749284,0.3187734582636506
5,9,"[[-0.50619    -0.8595964   0.06973679 -0.12436271]
 [-0.00845684 -0.07591029 -0.9970787  -0.81030643]
 [ 0.8623791  -0.5053012   0.03115581 -1.0847431 ]]","[[1405 3669  612 ... 1522 1428 2333]
 [3619    0 1507 ... 2377 1429 1900]
 [3549   46  425 ... 2352 1326 2449]]",MOVE:445.2000000000001,"[[-0.43844244  0.89456274 -0.08673757  0.64507941]
 [ 0.00291842  0.09792445  0.99518949  0.021097  ]
 [ 0.89875314  0.43608012 -0.0455449   0.37903682]
 [ 0.          0.          0.          1.        ]]",0.645079411162266,0.021097004064479674,0.37903682444654785,-116.1103968966013,-4.975944187399097,-92.62032395256368,0.0,0.0,"[array([ 8.18365397, 37.87664612, 57.47040953, 28.3751993 ]), array([22.11012204, 37.27740614, 55.59419651, 27.04471065]), array([ 7.28216655, 43.06072443, 56.14280992, 31.30648685])]",12.52531418677099,39.40492556087519,56.402471986718545,28.908798932434433,8.183653968333726,37.87664611521915,57.47040953226138,28.37519929632852,0.6351993,0.29713356,0.6701271,0.2650863,0.5822230700916591,0.34822967613295774,63.8896031033987,73.07472,0.07073716708592315,5.756278991699219,0.07073716708592315,-5.685541824613296,445,0.1117635663184478,0.11175434961274977,0.13897473,-9.216705698034122e-06,-0.02722037658735399,63.56140663728752,0.5843441918945173,0.3339221788634351,1.1150839319466945,1.1093558230196443,0.0,0.0012345964691827215,1.2753944,0.10046602106853071
6,11,"[[-0.5341934   0.8448364  -0.02971949  0.08991023]
 [-0.01006252 -0.04150907 -0.99908704 -0.8043734 ]
 [-0.8452991  -0.5334073   0.03067428 -1.1476487 ]]","[[ 164 1329 2429 ... 2933    0 2246]
 [1026 2374 1351 ... 2664  592 2838]
 [   0 1064 2853 ... 3413  208 1311]]",MOVE:445.2000000000001,"[[ 0.999218   -0.02394696 -0.03137422  0.57909174]
 [ 0.03223145  0.03628096  0.9988213   0.01268712]
 [-0.02278079 -0.99905211  0.03702342  0.16577618]
 [ 0.          0.          0.          1.        ]]",0.5790917423123458,0.012687124195684962,0.16577617878929496,1.3728855102723914,-1.797906465246773,-87.87714212515456,610.0,116.61404208,"[array([19.89254756, 23.30682117, 63.20945652, 34.40840243]), array([14.26949417, 30.03287102, 70.31390527, 41.15609722]), array([21.46239665, 23.56062841, 63.36202763, 33.53412858])]",18.54147946119312,25.633440197498143,65.62846314235749,36.36620941245854,19.892547562390227,23.306821165833455,63.20945652492665,34.408402433567815,0.5328515,0.22316827,0.5252849,0.22043286,0.5807688778829353,0.2357560845928745,-178.6271144897276,-125.8551,117.48328240687368,161.07017517089844,0.8692403268736797,-43.58689276402475,445,0.1117635663184478,0.1124829919094678,0.12627722,0.0007194255910199926,-0.013794231319940467,-179.8245512827125,0.5840019547546776,0.22215913653745784,-3.1176312811826175,-3.1385304958047255,2.035298988355217,0.015171105695057458,-2.196586,2.811204883496198
7,12,"[[-0.5337715   0.84513503 -0.02886695  0.18200763]
 [-0.01015412 -0.04054011 -0.9991245  -0.8010195 ]
 [-0.8455652  -0.53301245  0.03022098 -1.2096902 ]]","[[2638 1156 2434 ...  734 3391  378]
 [1680 1445   18 ... 3591    0 3516]
 [1763  641 3967 ...  303 3650    0]]",MOVE:445.2000000000001,"[[ 0.99920422 -0.02441934 -0.03146906  0.57989959]
 [ 0.03232041  0.0353011   0.99885216  0.00882749]
 [-0.02327985 -0.99907784  0.0360623   0.05475015]
 [ 0.          0.          0.          1.        ]]",0.5798995904156676,0.008827485922609513,0.054750147937263516,1.3999350981134575,-1.8033541864505351,-87.93230302926636,0.0,0.0,"[array([12.50077711, 20.26036601, 63.30200543, 39.84089611]), array([ 5.49663652, 20.14320102, 69.36702417, 41.90382067]), array([18.30336144, 14.91097035, 67.16961166, 34.00336204])]",12.100258356599014,18.438179129397344,66.61288041902644,38.582692941273706,12.500777110794411,20.260366012950108,63.30200542686242,39.84089611310474,0.5480372,0.09466575,0.53045243,0.12605639,0.5816097636174091,0.12472925415919268,-178.60006490188655,173.26038,0.027049587841048606,-60.884521484375,0.027049587841048606,60.91157107221605,445,0.1117635663184478,0.11103001470308818,0.12939668,-0.0007335516153596233,-0.018366662314123733,-179.8245512827125,0.5836597176148379,0.11039609421148053,-3.117159176813484,-3.1385304958047255,0.0,0.00047210436913372277,3.023964,-1.062635363403569
8,14,"[[ 0.9913727  -0.12858072  0.02543052  0.1009322 ]
 [ 0.01757213 -0.06188514 -0.99792826 -0.80555886]
 [ 0.1298884   0.9897658  -0.05909162 -0.9951229 ]]","[[1294 1090 1137 ... 1508 2330  936]
 [1016 4095 1152 ... 1949 2492 2165]
 [1232 1246 2400 ... 1580  367 3449]]",MOVE:445.2000000000001,"[[-0.65608981 -0.75457212  0.01290922  0.44594104]
 [-0.03575184  0.04816315  0.99819912  0.01125902]
 [-0.75383525  0.65444662 -0.05857664  0.2409816 ]
 [ 0.          0.          0.          1.        ]]",0.44594104117247507,0.011259024630447256,0.24098159672052744,131.0064994040684,0.7396779641389573,-93.35841956018645,683.0,130.44876921,"[array([ 6.60197347, 25.11806005, 53.75050785, 44.66930686]), array([ 6.91460028, 21.73073195, 55.38347692, 43.39186367]), array([11.05531467, 22.04159021, 58.73434757, 43.03315562])]",8.190629474315491,22.963460740447378,55.956110778608966,43.698108717377636,6.601973465687293,25.118060054683657,53.750507851564066,44.66930686313308,0.52436745,0.13373622,0.53297013,0.15281503,0.49876550199832165,0.1950514722001367,-48.99350059593161,-31.208366,129.60656430595495,155.53125,-0.8422049040450474,-25.924685694045053,445,0.1117635663184478,0.10866639790390532,0.04568104,-0.003097168414542481,0.06298535716985267,-49.37578207271247,0.4988315989901704,0.1831648034677083,-0.8550978974768105,-0.8617699679160228,2.276760527888702,-0.014699248552028987,-0.54468876,2.7145324022424306
9,15,"[[ 0.98974353 -0.14040546  0.02634373  0.08779701]
 [ 0.01847786 -0.05703504 -0.998201   -0.8056288 ]
 [ 0.1416554   0.9884499  -0.05385571 -0.88440686]]","[[3323 1727 2892 ...  362 2485 2506]
 [2435 4095  496 ... 2065 2799 1024]
 [   5 1740 1827 ...  919 1983  841]]",MOVE:445.2000000000001,"[[-0.66496849 -0.74682807  0.00803743  0.36099646]
 [-0.03681864  0.04352748  0.9983734   0.00977548]
 [-0.74596329  0.66359101 -0.05644159  0.31318131]
 [ 0.          0.          0.          1.        ]]",0.3609964597102851,0.009775483916703798,0.31318130597363036,131.6815564336768,0.46051806154748287,-93.23569302564088,0.0,0.0,"[array([19.57685063, 25.9123293 , 46.4047553 , 54.3129505 ]), array([34.2474893 , 24.69080758, 42.17480537, 54.27496885]), array([15.09748147, 23.88146544, 38.04437893, 48.30543911])]",22.973940468621905,24.828200770879267,42.20797986453205,52.297786152557045,19.576850634450498,25.912329296432528,46.40475530223361,54.31295050191499,0.39162934,0.2618967,0.41887045,0.24287012,0.41327611944236375,0.2666320076083696,-48.3184435663232,-46.00519,0.6750570296084106,-14.796825408935547,0.6750570296084106,15.471882438543958,445,0.1117635663184478,0.11149980977171307,0.18451156,-0.0002637565467347308,-0.07301174744969958,-49.37578207271247,0.41400348036550283,0.25593351272393605,-0.8433159296714109,-0.8617699679160228,0.0,0.011781967805399612,-0.80294204,-0.2582533222286817
